Global warming,Public speaking,writing skills,Acting,Own business,Risk,Event maNot Applicablegement,Gaming,Robotics,Social,Photography,Sport,Suggestion
0,1,0,0,0,1,1,0,0,0,0,0, IUEventSociety
0,1,0,0,0,1,0,1,1,1,1,1," IUGRS, IUCSR, IUPS, IUSS"
0,1,0,0,0,1,0,1,1,1,1,0," IUGRS, IUCSR, IUPS"
0,1,0,0,0,1,0,1,1,1,0,1," IUGRS, IUCSR, IUSS"
0,1,0,0,0,1,0,1,1,1,0,0," IUGRS, IUCSR"
0,1,0,0,0,1,0,1,1,0,1,1," IUGRS, IUPS, IUSS"
0,1,0,0,0,1,0,1,1,0,1,0," IUGRS, IUPS"
0,1,0,0,0,1,0,1,1,0,0,1," IUGRS, IUSS"
0,1,0,0,0,1,0,1,1,0,0,0, IUGRS
0,1,0,0,0,1,0,1,0,1,1,1," IUCSR, IUPS, IUSS"
0,1,0,0,0,1,0,1,0,1,1,0," IUCSR, IUPS"
0,1,0,0,0,1,0,1,0,1,0,1," IUCSR, IUSS"
0,1,0,0,0,1,0,1,0,1,0,0, IUCSR
0,1,0,0,0,1,0,1,0,0,1,1," IUPS, IUSS"
0,1,0,0,0,1,0,1,0,0,1,0, IUPS
0,1,0,0,0,1,0,1,0,0,0,1, IUSS
0,1,0,0,0,1,0,1,0,0,0,0,Not Applicable
0,1,0,0,0,1,0,0,1,1,1,1," IUCSR, IUPS, IUSS"
0,1,0,0,0,1,0,0,1,1,1,0," IUCSR, IUPS"
0,1,0,0,0,1,0,0,1,1,0,1," IUCSR, IUSS"
0,1,0,0,0,1,0,0,1,1,0,0, IUCSR
0,1,0,0,0,1,0,0,1,0,1,1," IUPS, IUSS"
0,1,0,0,0,1,0,0,1,0,1,0, IUPS
0,1,0,0,0,1,0,0,1,0,0,1, IUSS
0,1,0,0,0,1,0,0,1,0,0,0,Not Applicable
0,1,0,0,0,1,0,0,0,1,1,1," IUCSR, IUPS, IUSS"
0,1,0,0,0,1,0,0,0,1,1,0," IUCSR, IUPS"
0,1,0,0,0,1,0,0,0,1,0,1," IUCSR, IUSS"
0,1,0,0,0,1,0,0,0,1,0,0, IUCSR
0,1,0,0,0,1,0,0,0,0,1,1," IUPS, IUSS"
0,1,0,0,0,1,0,0,0,0,1,0, IUPS
0,1,0,0,0,1,0,0,0,0,0,1, IUSS
0,1,0,0,0,1,0,0,0,0,0,0,Not Applicable
0,1,0,0,0,0,1,1,1,1,1,1," IUEventSociety, IUGRS, IUCSR, IUPS, IUSS"
0,1,0,0,0,0,1,1,1,1,1,0," IUEventSociety, IUGRS, IUCSR, IUPS"
0,1,0,0,0,0,1,1,1,1,0,1," IUEventSociety, IUGRS, IUCSR, IUSS"
0,1,0,0,0,0,1,1,1,1,0,0," IUEventSociety, IUGRS, IUCSR"
0,1,0,0,0,0,1,1,1,0,1,1," IUEventSociety, IUGRS, IUPS, IUSS"
0,1,0,0,0,0,1,1,1,0,1,0," IUEventSociety, IUGRS, IUPS"
0,1,0,0,0,0,1,1,1,0,0,1," IUEventSociety, IUGRS, IUSS"
0,1,0,0,0,0,1,1,1,0,0,0," IUEventSociety, IUGRS"
0,1,0,0,0,0,1,1,0,1,1,1," IUEventSociety, IUCSR, IUPS, IUSS"
0,1,0,0,0,0,1,1,0,1,1,0," IUEventSociety, IUCSR, IUPS"
0,1,0,0,0,0,1,1,0,1,0,1," IUEventSociety, IUCSR, IUSS"
0,1,0,0,0,0,1,1,0,1,0,0," IUEventSociety, IUCSR"
0,1,0,0,0,0,1,1,0,0,1,1," IUEventSociety, IUPS, IUSS"
0,1,0,0,0,0,1,1,0,0,1,0," IUEventSociety, IUPS"
0,1,0,0,0,0,1,1,0,0,0,1," IUEventSociety, IUSS"
0,1,0,0,0,0,1,1,0,0,0,0, IUEventSociety
0,1,0,0,0,0,1,0,1,1,1,1," IUEventSociety, IUCSR, IUPS, IUSS"
0,1,0,0,0,0,1,0,1,1,1,0," IUEventSociety, IUCSR, IUPS"
0,1,0,0,0,0,1,0,1,1,0,1," IUEventSociety, IUCSR, IUSS"
0,1,0,0,0,0,1,0,1,1,0,0," IUEventSociety, IUCSR"
0,1,0,0,0,0,1,0,1,0,1,1," IUEventSociety, IUPS, IUSS"
0,1,0,0,0,0,1,0,1,0,1,0," IUEventSociety, IUPS"
0,1,0,0,0,0,1,0,1,0,0,1," IUEventSociety, IUSS"
0,1,0,0,0,0,1,0,1,0,0,0, IUEventSociety
0,1,0,0,0,0,1,0,0,1,1,1," IUEventSociety, IUCSR, IUPS, IUSS"
0,1,0,0,0,0,1,0,0,1,1,0," IUEventSociety, IUCSR, IUPS"
0,1,0,0,0,0,1,0,0,1,0,1," IUEventSociety, IUCSR, IUSS"
0,1,0,0,0,0,1,0,0,1,0,0," IUEventSociety, IUCSR"
0,1,0,0,0,0,1,0,0,0,1,1," IUEventSociety, IUPS, IUSS"
0,1,0,0,0,0,1,0,0,0,1,0," IUEventSociety, IUPS"
0,1,0,0,0,0,1,0,0,0,0,1," IUEventSociety, IUSS"
0,1,0,0,0,0,1,0,0,0,0,0, IUEventSociety
0,1,0,0,0,0,0,1,1,1,1,1," IUGRS, IUCSR, IUPS, IUSS"
0,1,0,0,0,0,0,1,1,1,1,0," IUGRS, IUCSR, IUPS"
0,1,0,0,0,0,0,1,1,1,0,1," IUGRS, IUCSR, IUSS"
0,1,0,0,0,0,0,1,1,1,0,0," IUGRS, IUCSR"
0,1,0,0,0,0,0,1,1,0,1,1," IUGRS, IUPS, IUSS"
0,1,0,0,0,0,0,1,1,0,1,0," IUGRS, IUPS"
0,1,0,0,0,0,0,1,1,0,0,1," IUGRS, IUSS"
0,1,0,0,0,0,0,1,1,0,0,0, IUGRS
0,1,0,0,0,0,0,1,0,1,1,1," IUCSR, IUPS, IUSS"
0,1,0,0,0,0,0,1,0,1,1,0," IUCSR, IUPS"
0,1,0,0,0,0,0,1,0,1,0,1," IUCSR, IUSS"
0,1,0,0,0,0,0,1,0,1,0,0, IUCSR
0,1,0,0,0,0,0,1,0,0,1,1," IUPS, IUSS"
0,1,0,0,0,0,0,1,0,0,1,0, IUPS
0,1,0,0,0,0,0,1,0,0,0,1, IUSS
0,1,0,0,0,0,0,1,0,0,0,0,Not Applicable
0,1,0,0,0,0,0,0,1,1,1,1," IUCSR, IUPS, IUSS"
0,1,0,0,0,0,0,0,1,1,1,0," IUCSR, IUPS"
0,1,0,0,0,0,0,0,1,1,0,1," IUCSR, IUSS"
0,1,0,0,0,0,0,0,1,1,0,0, IUCSR
0,1,0,0,0,0,0,0,1,0,1,1," IUPS, IUSS"
0,1,0,0,0,0,0,0,1,0,1,0, IUPS
0,1,0,0,0,0,0,0,1,0,0,1, IUSS
0,1,0,0,0,0,0,0,1,0,0,0,Not Applicable
0,1,0,0,0,0,0,0,0,1,1,1," IUCSR, IUPS, IUSS"
0,1,0,0,0,0,0,0,0,1,1,0," IUCSR, IUPS"
0,1,0,0,0,0,0,0,0,1,0,1," IUCSR, IUSS"
0,1,0,0,0,0,0,0,0,1,0,0, IUCSR
0,1,0,0,0,0,0,0,0,0,1,1," IUPS, IUSS"
0,1,0,0,0,0,0,0,0,0,1,0, IUPS
0,1,0,0,0,0,0,0,0,0,0,1, IUSS
0,1,0,0,0,0,0,0,0,0,0,0,Not Applicable
0,0,1,1,1,1,1,1,1,1,1,1," IUDS, IUES, IUEventSociety, IUGRS, IUCSR, IUPS, IUSS"
0,0,1,1,1,1,1,1,1,1,1,0," IUDS, IUES, IUEventSociety, IUGRS, IUCSR, IUPS"
0,0,1,1,1,1,1,1,1,1,0,1," IUDS, IUES, IUEventSociety, IUGRS, IUCSR, IUSS"
0,0,1,1,1,1,1,1,1,1,0,0," IUDS, IUES, IUEventSociety, IUGRS, IUCSR"
0,0,1,1,1,1,1,1,1,0,1,1," IUDS, IUES, IUEventSociety, IUGRS, IUPS, IUSS"
0,0,1,1,1,1,1,1,1,0,1,0," IUDS, IUES, IUEventSociety, IUGRS, IUPS"
0,0,1,1,1,1,1,1,1,0,0,1," IUDS, IUES, IUEventSociety, IUGRS, IUSS"
0,0,1,1,1,1,1,1,1,0,0,0," IUDS, IUES, IUEventSociety, IUGRS"
0,0,1,1,1,1,1,1,0,1,1,1," IUDS, IUES, IUEventSociety, IUCSR, IUPS, IUSS"
0,0,1,1,1,1,1,1,0,1,1,0," IUDS, IUES, IUEventSociety, IUCSR, IUPS"
0,0,1,1,1,1,1,1,0,1,0,1," IUDS, IUES, IUEventSociety, IUCSR, IUSS"
0,0,1,1,1,1,1,1,0,1,0,0," IUDS, IUES, IUEventSociety, IUCSR"
0,0,1,1,1,1,1,1,0,0,1,1," IUDS, IUES, IUEventSociety, IUPS, IUSS"
0,0,1,1,1,1,1,1,0,0,1,0," IUDS, IUES, IUEventSociety, IUPS"
0,0,1,1,1,1,1,1,0,0,0,1," IUDS, IUES, IUEventSociety, IUSS"
0,0,1,1,1,1,1,1,0,0,0,0," IUDS, IUES, IUEventSociety"
0,0,1,1,1,1,1,0,1,1,1,1," IUDS, IUES, IUEventSociety, IUCSR, IUPS, IUSS"
0,0,1,1,1,1,1,0,1,1,1,0," IUDS, IUES, IUEventSociety, IUCSR, IUPS"
0,0,1,1,1,1,1,0,1,1,0,1," IUDS, IUES, IUEventSociety, IUCSR, IUSS"
0,0,1,1,1,1,1,0,1,1,0,0," IUDS, IUES, IUEventSociety, IUCSR"
0,0,1,1,1,1,1,0,1,0,1,1," IUDS, IUES, IUEventSociety, IUPS, IUSS"
0,0,1,1,1,1,1,0,1,0,1,0," IUDS, IUES, IUEventSociety, IUPS"
0,0,1,1,1,1,1,0,1,0,0,1," IUDS, IUES, IUEventSociety, IUSS"
0,0,1,1,1,1,1,0,1,0,0,0," IUDS, IUES, IUEventSociety"
0,0,1,1,1,1,1,0,0,1,1,1," IUDS, IUES, IUEventSociety, IUCSR, IUPS, IUSS"
0,0,1,1,1,1,1,0,0,1,1,0," IUDS, IUES, IUEventSociety, IUCSR, IUPS"
0,0,1,1,1,1,1,0,0,1,0,1," IUDS, IUES, IUEventSociety, IUCSR, IUSS"
0,0,1,1,1,1,1,0,0,1,0,0," IUDS, IUES, IUEventSociety, IUCSR"
0,0,1,1,1,1,1,0,0,0,1,1," IUDS, IUES, IUEventSociety, IUPS, IUSS"
0,0,1,1,1,1,1,0,0,0,1,0," IUDS, IUES, IUEventSociety, IUPS"
0,0,1,1,1,1,1,0,0,0,0,1," IUDS, IUES, IUEventSociety, IUSS"
0,0,1,1,1,1,1,0,0,0,0,0," IUDS, IUES, IUEventSociety"
0,0,1,1,1,1,0,1,1,1,1,1," IUDS, IUES, IUGRS, IUCSR, IUPS, IUSS"
0,0,1,1,1,1,0,1,1,1,1,0," IUDS, IUES, IUGRS, IUCSR, IUPS"
0,0,1,1,1,1,0,1,1,1,0,1," IUDS, IUES, IUGRS, IUCSR, IUSS"
0,0,1,1,1,1,0,1,1,1,0,0," IUDS, IUES, IUGRS, IUCSR"
0,0,1,1,1,1,0,1,1,0,1,1," IUDS, IUES, IUGRS, IUPS, IUSS"
0,0,1,1,1,1,0,1,1,0,1,0," IUDS, IUES, IUGRS, IUPS"
0,0,1,1,1,1,0,1,1,0,0,1," IUDS, IUES, IUGRS, IUSS"
0,0,1,1,1,1,0,1,1,0,0,0," IUDS, IUES, IUGRS"
0,0,1,1,1,1,0,1,0,1,1,1," IUDS, IUES, IUCSR, IUPS, IUSS"
0,0,1,1,1,1,0,1,0,1,1,0," IUDS, IUES, IUCSR, IUPS"
0,0,1,1,1,1,0,1,0,1,0,1," IUDS, IUES, IUCSR, IUSS"
0,0,1,1,1,1,0,1,0,1,0,0," IUDS, IUES, IUCSR"
0,0,1,1,1,1,0,1,0,0,1,1," IUDS, IUES, IUPS, IUSS"
0,0,1,1,1,1,0,1,0,0,1,0," IUDS, IUES, IUPS"
0,0,1,1,1,1,0,1,0,0,0,1," IUDS, IUES, IUSS"
0,0,1,1,1,1,0,1,0,0,0,0," IUDS, IUES"
0,0,1,1,1,1,0,0,1,1,1,1," IUDS, IUES, IUCSR, IUPS, IUSS"
0,0,1,1,1,1,0,0,1,1,1,0," IUDS, IUES, IUCSR, IUPS"
0,0,1,1,1,1,0,0,1,1,0,1," IUDS, IUES, IUCSR, IUSS"
0,0,1,1,1,1,0,0,1,1,0,0," IUDS, IUES, IUCSR"
0,0,1,1,1,1,0,0,1,0,1,1," IUDS, IUES, IUPS, IUSS"
0,0,1,1,1,1,0,0,1,0,1,0," IUDS, IUES, IUPS"
0,0,1,1,1,1,0,0,1,0,0,1," IUDS, IUES, IUSS"
0,0,1,1,1,1,0,0,1,0,0,0," IUDS, IUES"
0,0,1,1,1,1,0,0,0,1,1,1," IUDS, IUES, IUCSR, IUPS, IUSS"
0,0,1,1,1,1,0,0,0,1,1,0," IUDS, IUES, IUCSR, IUPS"
0,0,1,1,1,1,0,0,0,1,0,1," IUDS, IUES, IUCSR, IUSS"
0,0,1,1,1,1,0,0,0,1,0,0," IUDS, IUES, IUCSR"
0,0,1,1,1,1,0,0,0,0,1,1," IUDS, IUES, IUPS, IUSS"
0,0,1,1,1,1,0,0,0,0,1,0," IUDS, IUES, IUPS"
0,0,1,1,1,1,0,0,0,0,0,1," IUDS, IUES, IUSS"
0,0,1,1,1,1,0,0,0,0,0,0," IUDS, IUES"
0,0,1,1,1,0,1,1,1,1,1,1," IUDS, IUEventSociety, IUGRS, IUCSR, IUPS, IUSS"
0,0,1,1,1,0,1,1,1,1,1,0," IUDS, IUEventSociety, IUGRS, IUCSR, IUPS"
0,0,1,1,1,0,1,1,1,1,0,1," IUDS, IUEventSociety, IUGRS, IUCSR, IUSS"
0,0,1,1,1,0,1,1,1,1,0,0," IUDS, IUEventSociety, IUGRS, IUCSR"
0,0,1,1,1,0,1,1,1,0,1,1," IUDS, IUEventSociety, IUGRS, IUPS, IUSS"
0,0,1,1,1,0,1,1,1,0,1,0," IUDS, IUEventSociety, IUGRS, IUPS"
0,0,1,1,1,0,1,1,1,0,0,1," IUDS, IUEventSociety, IUGRS, IUSS"
0,0,1,1,1,0,1,1,1,0,0,0," IUDS, IUEventSociety, IUGRS"
0,0,1,1,1,0,1,1,0,1,1,1," IUDS, IUEventSociety, IUCSR, IUPS, IUSS"
0,0,1,1,1,0,1,1,0,1,1,0," IUDS, IUEventSociety, IUCSR, IUPS"
0,0,1,1,1,0,1,1,0,1,0,1," IUDS, IUEventSociety, IUCSR, IUSS"
0,0,1,1,1,0,1,1,0,1,0,0," IUDS, IUEventSociety, IUCSR"
0,0,1,1,1,0,1,1,0,0,1,1," IUDS, IUEventSociety, IUPS, IUSS"
0,0,1,1,1,0,1,1,0,0,1,0," IUDS, IUEventSociety, IUPS"
0,0,1,1,1,0,1,1,0,0,0,1," IUDS, IUEventSociety, IUSS"
0,0,1,1,1,0,1,1,0,0,0,0," IUDS, IUEventSociety"
0,0,1,1,1,0,1,0,1,1,1,1," IUDS, IUEventSociety, IUCSR, IUPS, IUSS"
0,0,1,1,1,0,1,0,1,1,1,0," IUDS, IUEventSociety, IUCSR, IUPS"
0,0,1,1,1,0,1,0,1,1,0,1," IUDS, IUEventSociety, IUCSR, IUSS"
0,0,1,1,1,0,1,0,1,1,0,0," IUDS, IUEventSociety, IUCSR"
0,0,1,1,1,0,1,0,1,0,1,1," IUDS, IUEventSociety, IUPS, IUSS"
0,0,1,1,1,0,1,0,1,0,1,0," IUDS, IUEventSociety, IUPS"
0,0,1,1,1,0,1,0,1,0,0,1," IUDS, IUEventSociety, IUSS"
0,0,1,1,1,0,1,0,1,0,0,0," IUDS, IUEventSociety"
0,0,1,1,1,0,1,0,0,1,1,1," IUDS, IUEventSociety, IUCSR, IUPS, IUSS"
0,0,1,1,1,0,1,0,0,1,1,0," IUDS, IUEventSociety, IUCSR, IUPS"
0,0,1,1,1,0,1,0,0,1,0,1," IUDS, IUEventSociety, IUCSR, IUSS"
0,0,1,1,1,0,1,0,0,1,0,0," IUDS, IUEventSociety, IUCSR"
0,0,1,1,1,0,1,0,0,0,1,1," IUDS, IUEventSociety, IUPS, IUSS"
0,0,1,1,1,0,1,0,0,0,1,0," IUDS, IUEventSociety, IUPS"
0,0,1,1,1,0,1,0,0,0,0,1," IUDS, IUEventSociety, IUSS"
0,0,1,1,1,0,1,0,0,0,0,0," IUDS, IUEventSociety"
0,0,1,1,1,0,0,1,1,1,1,1," IUDS, IUGRS, IUCSR, IUPS, IUSS"
0,0,1,1,1,0,0,1,1,1,1,0," IUDS, IUGRS, IUCSR, IUPS"
0,0,1,1,1,0,0,1,1,1,0,1," IUDS, IUGRS, IUCSR, IUSS"
0,0,1,1,1,0,0,1,1,1,0,0," IUDS, IUGRS, IUCSR"
0,0,1,1,1,0,0,1,1,0,1,1," IUDS, IUGRS, IUPS, IUSS"
0,0,1,1,1,0,0,1,1,0,1,0," IUDS, IUGRS, IUPS"
0,0,1,1,1,0,0,1,1,0,0,1," IUDS, IUGRS, IUSS"
0,0,1,1,1,0,0,1,1,0,0,0," IUDS, IUGRS"
0,0,1,1,1,0,0,1,0,1,1,1," IUDS, IUCSR, IUPS, IUSS"
0,0,1,1,1,0,0,1,0,1,1,0," IUDS, IUCSR, IUPS"
0,0,1,1,1,0,0,1,0,1,0,1," IUDS, IUCSR, IUSS"
0,0,1,1,1,0,0,1,0,1,0,0," IUDS, IUCSR"
0,0,1,1,1,0,0,1,0,0,1,1," IUDS, IUPS, IUSS"
0,0,1,1,1,0,0,1,0,0,1,0," IUDS, IUPS"
0,0,1,1,1,0,0,1,0,0,0,1," IUDS, IUSS"
0,0,1,1,1,0,0,1,0,0,0,0, IUDS
0,0,1,1,1,0,0,0,1,1,1,1," IUDS, IUCSR, IUPS, IUSS"
0,0,1,1,1,0,0,0,1,1,1,0," IUDS, IUCSR, IUPS"
0,0,1,1,1,0,0,0,1,1,0,1," IUDS, IUCSR, IUSS"
0,0,1,1,1,0,0,0,1,1,0,0," IUDS, IUCSR"
0,0,1,1,1,0,0,0,1,0,1,1," IUDS, IUPS, IUSS"
0,0,1,1,1,0,0,0,1,0,1,0," IUDS, IUPS"
0,0,1,1,1,0,0,0,1,0,0,1," IUDS, IUSS"
0,0,1,1,1,0,0,0,1,0,0,0, IUDS
0,0,1,1,1,0,0,0,0,1,1,1," IUDS, IUCSR, IUPS, IUSS"
0,0,1,1,1,0,0,0,0,1,1,0," IUDS, IUCSR, IUPS"
0,0,1,1,1,0,0,0,0,1,0,1," IUDS, IUCSR, IUSS"
0,0,1,1,1,0,0,0,0,1,0,0," IUDS, IUCSR"
0,0,1,1,1,0,0,0,0,0,1,1," IUDS, IUPS, IUSS"
0,0,1,1,1,0,0,0,0,0,1,0," IUDS, IUPS"
0,0,1,1,1,0,0,0,0,0,0,1," IUDS, IUSS"
0,0,1,1,1,0,0,0,0,0,0,0, IUDS
0,0,1,1,0,1,1,1,1,1,1,1," IUDS, IUEventSociety, IUGRS, IUCSR, IUPS, IUSS"
0,0,1,1,0,1,1,1,1,1,1,0," IUDS, IUEventSociety, IUGRS, IUCSR, IUPS"
0,0,1,1,0,1,1,1,1,1,0,1," IUDS, IUEventSociety, IUGRS, IUCSR, IUSS"
0,0,1,1,0,1,1,1,1,1,0,0," IUDS, IUEventSociety, IUGRS, IUCSR"
0,0,1,1,0,1,1,1,1,0,1,1," IUDS, IUEventSociety, IUGRS, IUPS, IUSS"
0,0,1,1,0,1,1,1,1,0,1,0," IUDS, IUEventSociety, IUGRS, IUPS"
0,0,1,1,0,1,1,1,1,0,0,1," IUDS, IUEventSociety, IUGRS, IUSS"
0,0,1,1,0,1,1,1,1,0,0,0," IUDS, IUEventSociety, IUGRS"
0,0,1,1,0,1,1,1,0,1,1,1," IUDS, IUEventSociety, IUCSR, IUPS, IUSS"
0,0,1,1,0,1,1,1,0,1,1,0," IUDS, IUEventSociety, IUCSR, IUPS"
0,0,1,1,0,1,1,1,0,1,0,1," IUDS, IUEventSociety, IUCSR, IUSS"
0,0,1,1,0,1,1,1,0,1,0,0," IUDS, IUEventSociety, IUCSR"
0,0,1,1,0,1,1,1,0,0,1,1," IUDS, IUEventSociety, IUPS, IUSS"
0,0,1,1,0,1,1,1,0,0,1,0," IUDS, IUEventSociety, IUPS"
0,0,1,1,0,1,1,1,0,0,0,1," IUDS, IUEventSociety, IUSS"
0,0,1,1,0,1,1,1,0,0,0,0," IUDS, IUEventSociety"
0,0,1,1,0,1,1,0,1,1,1,1," IUDS, IUEventSociety, IUCSR, IUPS, IUSS"
0,0,1,1,0,1,1,0,1,1,1,0," IUDS, IUEventSociety, IUCSR, IUPS"
0,0,1,1,0,1,1,0,1,1,0,1," IUDS, IUEventSociety, IUCSR, IUSS"
0,0,1,1,0,1,1,0,1,1,0,0," IUDS, IUEventSociety, IUCSR"
0,0,1,1,0,1,1,0,1,0,1,1," IUDS, IUEventSociety, IUPS, IUSS"
0,0,1,1,0,1,1,0,1,0,1,0," IUDS, IUEventSociety, IUPS"
0,0,1,1,0,1,1,0,1,0,0,1," IUDS, IUEventSociety, IUSS"
0,0,1,1,0,1,1,0,1,0,0,0," IUDS, IUEventSociety"
0,0,1,1,0,1,1,0,0,1,1,1," IUDS, IUEventSociety, IUCSR, IUPS, IUSS"
0,0,1,1,0,1,1,0,0,1,1,0," IUDS, IUEventSociety, IUCSR, IUPS"
0,0,1,1,0,1,1,0,0,1,0,1," IUDS, IUEventSociety, IUCSR, IUSS"
0,0,1,1,0,1,1,0,0,1,0,0," IUDS, IUEventSociety, IUCSR"
0,0,1,1,0,1,1,0,0,0,1,1," IUDS, IUEventSociety, IUPS, IUSS"
0,0,1,1,0,1,1,0,0,0,1,0," IUDS, IUEventSociety, IUPS"
0,0,1,1,0,1,1,0,0,0,0,1," IUDS, IUEventSociety, IUSS"
0,0,1,1,0,1,1,0,0,0,0,0," IUDS, IUEventSociety"
0,0,1,1,0,1,0,1,1,1,1,1," IUDS, IUGRS, IUCSR, IUPS, IUSS"
0,0,1,1,0,1,0,1,1,1,1,0," IUDS, IUGRS, IUCSR, IUPS"
0,0,1,1,0,1,0,1,1,1,0,1," IUDS, IUGRS, IUCSR, IUSS"
0,0,1,1,0,1,0,1,1,1,0,0," IUDS, IUGRS, IUCSR"
0,0,1,1,0,1,0,1,1,0,1,1," IUDS, IUGRS, IUPS, IUSS"
0,0,1,1,0,1,0,1,1,0,1,0," IUDS, IUGRS, IUPS"
0,0,1,1,0,1,0,1,1,0,0,1," IUDS, IUGRS, IUSS"
0,0,1,1,0,1,0,1,1,0,0,0," IUDS, IUGRS"
0,0,1,1,0,1,0,1,0,1,1,1," IUDS, IUCSR, IUPS, IUSS"
0,0,1,1,0,1,0,1,0,1,1,0," IUDS, IUCSR, IUPS"
0,0,1,1,0,1,0,1,0,1,0,1," IUDS, IUCSR, IUSS"
0,0,1,1,0,1,0,1,0,1,0,0," IUDS, IUCSR"
0,0,1,1,0,1,0,1,0,0,1,1," IUDS, IUPS, IUSS"
0,0,1,1,0,1,0,1,0,0,1,0," IUDS, IUPS"
0,0,1,1,0,1,0,1,0,0,0,1," IUDS, IUSS"
0,0,1,1,0,1,0,1,0,0,0,0, IUDS
0,0,1,1,0,1,0,0,1,1,1,1," IUDS, IUCSR, IUPS, IUSS"
0,0,1,1,0,1,0,0,1,1,1,0," IUDS, IUCSR, IUPS"
0,0,1,1,0,1,0,0,1,1,0,1," IUDS, IUCSR, IUSS"
0,0,1,1,0,1,0,0,1,1,0,0," IUDS, IUCSR"
0,0,1,1,0,1,0,0,1,0,1,1," IUDS, IUPS, IUSS"
0,0,1,1,0,1,0,0,1,0,1,0," IUDS, IUPS"
0,0,1,1,0,1,0,0,1,0,0,1," IUDS, IUSS"
0,0,1,1,0,1,0,0,1,0,0,0, IUDS
0,0,1,1,0,1,0,0,0,1,1,1," IUDS, IUCSR, IUPS, IUSS"
0,0,1,1,0,1,0,0,0,1,1,0," IUDS, IUCSR, IUPS"
0,0,1,1,0,1,0,0,0,1,0,1," IUDS, IUCSR, IUSS"
0,0,1,1,0,1,0,0,0,1,0,0," IUDS, IUCSR"
0,0,1,1,0,1,0,0,0,0,1,1," IUDS, IUPS, IUSS"
0,0,1,1,0,1,0,0,0,0,1,0," IUDS, IUPS"
0,0,1,1,0,1,0,0,0,0,0,1," IUDS, IUSS"
0,0,1,1,0,1,0,0,0,0,0,0, IUDS
0,0,1,1,0,0,1,1,1,1,1,1," IUDS, IUEventSociety, IUGRS, IUCSR, IUPS, IUSS"
0,0,1,1,0,0,1,1,1,1,1,0," IUDS, IUEventSociety, IUGRS, IUCSR, IUPS"
0,0,1,1,0,0,1,1,1,1,0,1," IUDS, IUEventSociety, IUGRS, IUCSR, IUSS"
0,0,1,1,0,0,1,1,1,1,0,0," IUDS, IUEventSociety, IUGRS, IUCSR"
0,0,1,1,0,0,1,1,1,0,1,1," IUDS, IUEventSociety, IUGRS, IUPS, IUSS"
0,0,1,1,0,0,1,1,1,0,1,0," IUDS, IUEventSociety, IUGRS, IUPS"
0,0,1,1,0,0,1,1,1,0,0,1," IUDS, IUEventSociety, IUGRS, IUSS"
0,0,1,1,0,0,1,1,1,0,0,0," IUDS, IUEventSociety, IUGRS"
0,0,1,1,0,0,1,1,0,1,1,1," IUDS, IUEventSociety, IUCSR, IUPS, IUSS"
0,0,1,1,0,0,1,1,0,1,1,0," IUDS, IUEventSociety, IUCSR, IUPS"
0,0,1,1,0,0,1,1,0,1,0,1," IUDS, IUEventSociety, IUCSR, IUSS"
0,0,1,1,0,0,1,1,0,1,0,0," IUDS, IUEventSociety, IUCSR"
0,0,1,1,0,0,1,1,0,0,1,1," IUDS, IUEventSociety, IUPS, IUSS"
0,0,1,1,0,0,1,1,0,0,1,0," IUDS, IUEventSociety, IUPS"
0,0,1,1,0,0,1,1,0,0,0,1," IUDS, IUEventSociety, IUSS"
0,0,1,1,0,0,1,1,0,0,0,0," IUDS, IUEventSociety"
0,0,1,1,0,0,1,0,1,1,1,1," IUDS, IUEventSociety, IUCSR, IUPS, IUSS"
0,0,1,1,0,0,1,0,1,1,1,0," IUDS, IUEventSociety, IUCSR, IUPS"
0,0,1,1,0,0,1,0,1,1,0,1," IUDS, IUEventSociety, IUCSR, IUSS"
0,0,1,1,0,0,1,0,1,1,0,0," IUDS, IUEventSociety, IUCSR"
0,0,1,1,0,0,1,0,1,0,1,1," IUDS, IUEventSociety, IUPS, IUSS"
0,0,1,1,0,0,1,0,1,0,1,0," IUDS, IUEventSociety, IUPS"
0,0,1,1,0,0,1,0,1,0,0,1," IUDS, IUEventSociety, IUSS"
0,0,1,1,0,0,1,0,1,0,0,0," IUDS, IUEventSociety"
0,0,1,1,0,0,1,0,0,1,1,1," IUDS, IUEventSociety, IUCSR, IUPS, IUSS"
0,0,1,1,0,0,1,0,0,1,1,0," IUDS, IUEventSociety, IUCSR, IUPS"
0,0,1,1,0,0,1,0,0,1,0,1," IUDS, IUEventSociety, IUCSR, IUSS"
0,0,1,1,0,0,1,0,0,1,0,0," IUDS, IUEventSociety, IUCSR"
0,0,1,1,0,0,1,0,0,0,1,1," IUDS, IUEventSociety, IUPS, IUSS"
0,0,1,1,0,0,1,0,0,0,1,0," IUDS, IUEventSociety, IUPS"
0,0,1,1,0,0,1,0,0,0,0,1," IUDS, IUEventSociety, IUSS"
0,0,1,1,0,0,1,0,0,0,0,0," IUDS, IUEventSociety"
0,0,1,1,0,0,0,1,1,1,1,1," IUDS, IUGRS, IUCSR, IUPS, IUSS"
0,0,1,1,0,0,0,1,1,1,1,0," IUDS, IUGRS, IUCSR, IUPS"
0,0,1,1,0,0,0,1,1,1,0,1," IUDS, IUGRS, IUCSR, IUSS"
0,0,1,1,0,0,0,1,1,1,0,0," IUDS, IUGRS, IUCSR"
